session_id,user_id,session_date,session_start,session_end,session_duration_minutes,pages_visited,source_channel,day_type,day_of_week,is_weekend,hour
S0002975,U00202,2023-05-18,2023-05-18 10:18:00,2023-05-18 10:19:00,1,3,Referral,Weekday,Thursday,0,10
S0002976,U00202,2023-02-23,2023-02-23 14:38:00,2023-02-23 14:44:00,6,6,Organic,Weekday,Thursday,0,14
S0002977,U00202,2023-05-11,2023-05-11 09:52:00,2023-05-11 10:51:00,59,2,Paid,Weekday,Thursday,0,9
S0002978,U00202,2023-04-03,2023-04-03 02:09:00,2023-04-03 02:42:00,33,1,Referral,Weekday,Monday,0,2
S0002979,U00202,2023-02-19,2023-02-19 17:36:00,2023-02-19 17:51:00,15,1,Referral,Weekend,Sunday,1,17
S0002980,U00202,2023-04-25,2023-04-25 18:39:00,2023-04-25 19:33:00,54,8,Referral,Weekday,Tuesday,0,18
S0002981,U00202,2023-02-11,2023-02-11 13:40:00,2023-02-11 14:01:00,21,9,Organic,Weekend,Saturday,1,13
S0002982,U00202,2023-03-17,2023-03-17 02:43:00,2023-03-17 03:03:00,20,18,Organic,Weekday,Friday,0,2
S0002983,U00202,2023-05-22,2023-05-22 07:43:00,2023-05-22 08:08:00,25,13,Paid,Weekday,Monday,0,7
S0002984,U00202,2023-05-02,2023-05-02 12:51:00,2023-05-02 13:05:00,14,1,Referral,Weekday,Tuesday,0,12
S0002985,U00202,2023-05-06,2023-05-06 18:22:00,2023-05-06 18:37:00,15,1,Referral,Weekend,Saturday,1,18
S0002986,U00202,2023-04-26,2023-04-26 13:30:00,2023-04-26 13:47:00,17,4,Paid,Weekday,Wednesday,0,13
S0002987,U00202,2023-06-10,2023-06-10 17:17:00,2023-06-10 17:36:00,19,1,Organic,Weekend,Saturday,1,17
S0002988,U00202,2023-03-24,2023-03-24 11:36:00,2023-03-24 11:40:00,4,4,Referral,Weekday,Friday,0,11
S0002989,U00202,2023-02-17,2023-02-17 03:46:00,2023-02-17 04:46:00,60,3,Referral,Weekday,Friday,0,3
S0002990,U00202,2023-05-08,2023-05-08 06:09:00,2023-05-08 06:20:00,11,7,Paid,Weekday,Monday,0,6
S0002991,U00202,2023-03-29,2023-03-29 08:24:00,2023-03-29 08:42:00,18,2,Referral,Weekday,Wednesday,0,8
S0002992,U00202,2023-02-16,2023-02-16 11:59:00,2023-02-16 12:09:00,10,2,Paid,Weekday,Thursday,0,11
S0002993,U00202,2023-05-09,2023-05-09 02:06:00,2023-05-09 03:13:00,67,1,Referral,Weekday,Tuesday,0,2
S0002994,U00202,2023-05-25,2023-05-25 13:28:00,2023-05-25 13:37:00,9,1,Paid,Weekday,Thursday,0,13
S0002995,U00203,2023-07-28,2023-07-28 22:06:00,2023-07-28 22:18:00,12,1,Paid,Weekday,Friday,0,22
S0002996,U00203,2023-06-09,2023-06-09 12:42:00,2023-06-09 12:43:00,1,9,Organic,Weekday,Friday,0,12
S0002997,U00203,2023-05-05,2023-05-05 00:50:00,2023-05-05 01:19:00,29,13,Paid,Weekday,Friday,0,0
S0002998,U00203,2023-08-10,2023-08-10 04:38:00,2023-08-10 05:16:00,38,6,Paid,Weekday,Thursday,0,4
S0002999,U00203,2023-05-21,2023-05-21 01:36:00,2023-05-21 01:37:00,1,8,Paid,Weekend,Sunday,1,1
S0003000,U00203,2023-07-25,2023-07-25 09:21:00,2023-07-25 09:58:00,37,9,Referral,Weekday,Tuesday,0,9
S0003001,U00203,2023-07-16,2023-07-16 14:50:00,2023-07-16 15:04:00,14,2,Paid,Weekend,Sunday,1,14
S0003003,U00203,2023-06-08,2023-06-08 14:27:00,2023-06-08 15:46:00,79,1,Paid,Weekday,Thursday,0,14
S0003004,U00203,2023-06-11,2023-06-11 18:20:00,2023-06-11 18:25:00,5,2,Paid,Weekend,Sunday,1,18
S0003005,U00203,2023-08-05,2023-08-05 10:53:00,2023-08-05 11:24:00,31,2,Referral,Weekend,Saturday,1,10
S0003006,U00204,2023-07-01,2023-07-01 20:46:00,2023-07-01 21:02:00,16,12,Paid,Weekend,Saturday,1,20
S0003007,U00204,2023-04-22,2023-04-22 13:48:00,2023-04-22 14:40:00,52,1,Referral,Weekend,Saturday,1,13
S0003008,U00204,2023-04-12,2023-04-12 14:17:00,2023-04-12 14:18:00,1,2,Organic,Weekday,Wednesday,0,14
S0003009,U00204,2023-05-09,2023-05-09 21:35:00,2023-05-09 21:57:00,22,11,Organic,Weekday,Tuesday,0,21
S0003010,U00204,2023-07-16,2023-07-16 01:49:00,2023-07-16 05:49:00,240,5,Paid,Weekend,Sunday,1,1
S0003011,U00204,2023-04-09,2023-04-09 06:22:00,2023-04-09 06:26:00,4,9,Organic,Weekend,Sunday,1,6
S0003012,U00204,2023-06-25,2023-06-25 15:25:00,2023-06-25 16:33:00,68,2,Referral,Weekend,Sunday,1,15
S0003013,U00204,2023-06-12,2023-06-12 16:10:00,2023-06-12 16:23:00,13,1,Paid,Weekday,Monday,0,16
S0003014,U00204,2023-06-06,2023-06-06 02:17:00,2023-06-06 02:33:00,16,4,Organic,Weekday,Tuesday,0,2
S0003015,U00204,2023-04-24,2023-04-24 03:24:00,2023-04-24 03:27:00,3,3,Referral,Weekday,Monday,0,3
S0003016,U00204,2023-07-02,2023-07-02 08:34:00,2023-07-02 08:42:00,8,4,Paid,Weekend,Sunday,1,8
S0003017,U00204,2023-03-27,2023-03-27 00:12:00,2023-03-27 00:29:00,17,1,Organic,Weekday,Monday,0,0
S0003018,U00204,2023-04-02,2023-04-02 16:11:00,2023-04-02 16:39:00,28,7,Paid,Weekend,Sunday,1,16
S0003019,U00205,2023-10-31,2023-10-31 16:52:00,2023-10-31 17:20:00,28,16,Organic,Weekday,Tuesday,0,16
S0003020,U00205,2023-08-23,2023-08-23 19:43:00,2023-08-23 19:48:00,5,2,Paid,Weekday,Wednesday,0,19
S0003021,U00205,2023-11-28,2023-11-28 00:27:00,2023-11-28 00:31:00,4,5,Organic,Weekday,Tuesday,0,0
S0003022,U00205,2023-10-31,2023-10-31 13:56:00,2023-10-31 13:59:00,3,3,Referral,Weekday,Tuesday,0,13
S0003023,U00205,2023-11-12,2023-11-12 14:30:00,2023-11-12 14:53:00,23,5,Organic,Weekend,Sunday,1,14
S0003024,U00205,2023-08-07,2023-08-07 06:57:00,2023-08-07 07:06:00,9,3,Paid,Weekday,Monday,0,6
S0003025,U00205,2023-09-13,2023-09-13 07:46:00,2023-09-13 08:02:00,16,1,Referral,Weekday,Wednesday,0,7
S0003026,U00205,2023-09-19,2023-09-19 18:10:00,2023-09-19 18:11:00,1,11,Referral,Weekday,Tuesday,0,18
S0003027,U00205,2023-08-22,2023-08-22 12:34:00,2023-08-22 12:35:00,1,7,Organic,Weekday,Tuesday,0,12
S0003028,U00205,2023-09-09,2023-09-09 04:21:00,2023-09-09 05:11:00,50,2,Organic,Weekend,Saturday,1,4
S0003029,U00205,2023-10-04,2023-10-04 11:04:00,2023-10-04 11:13:00,9,5,Paid,Weekday,Wednesday,0,11
S0003030,U00205,2023-08-07,2023-08-07 01:04:00,2023-08-07 01:46:00,42,15,Paid,Weekday,Monday,0,1
S0003031,U00205,2023-10-23,2023-10-23 12:32:00,2023-10-23 12:58:00,26,1,Referral,Weekday,Monday,0,12
S0003032,U00206,2023-10-23,2023-10-23 06:43:00,2023-10-23 06:55:00,12,1,Organic,Weekday,Monday,0,6
S0003033,U00206,2024-02-02,2024-02-02 06:36:00,2024-02-02 06:40:00,4,8,Paid,Weekday,Friday,0,6
S0003034,U00206,2023-11-10,2023-11-10 18:20:00,2023-11-10 18:32:00,12,2,Paid,Weekday,Friday,0,18
S0003035,U00206,2023-12-31,2023-12-31 21:11:00,2023-12-31 21:20:00,9,10,Paid,Weekend,Sunday,1,21
S0003036,U00206,2023-11-30,2023-11-30 13:35:00,2023-11-30 14:02:00,27,2,Paid,Weekday,Thursday,0,13
S0003037,U00206,2023-12-26,2023-12-26 21:53:00,2023-12-26 21:55:00,2,2,Organic,Weekday,Tuesday,0,21
S0003038,U00206,2023-10-08,2023-10-08 06:32:00,2023-10-08 07:22:00,50,5,Paid,Weekend,Sunday,1,6
S0003039,U00206,2023-12-31,2023-12-31 05:47:00,2023-12-31 06:02:00,15,5,Paid,Weekend,Sunday,1,5
S0003040,U00206,2024-01-04,2024-01-04 00:25:00,2024-01-04 00:34:00,9,9,Organic,Weekday,Thursday,0,0
S0003041,U00206,2023-12-21,2023-12-21 13:12:00,2023-12-21 13:26:00,14,1,Paid,Weekday,Thursday,0,13
S0003042,U00206,2023-11-16,2023-11-16 21:41:00,2023-11-16 21:43:00,2,4,Organic,Weekday,Thursday,0,21
S0003043,U00206,2023-11-15,2023-11-15 18:36:00,2023-11-15 19:31:00,55,2,Referral,Weekday,Wednesday,0,18
S0003044,U00206,2024-01-27,2024-01-27 07:49:00,2024-01-27 08:29:00,40,8,Paid,Weekend,Saturday,1,7
S0003045,U00206,2023-10-06,2023-10-06 01:13:00,2023-10-06 01:18:00,5,1,Referral,Weekday,Friday,0,1
S0003046,U00206,2024-01-07,2024-01-07 03:32:00,2024-01-07 03:34:00,2,7,Paid,Weekend,Sunday,1,3
S0003047,U00206,2023-11-30,2023-11-30 16:11:00,2023-11-30 16:15:00,4,3,Organic,Weekday,Thursday,0,16
S0003048,U00206,2024-01-20,2024-01-20 14:30:00,2024-01-20 14:43:00,13,7,Paid,Weekend,Saturday,1,14
S0003049,U00207,2023-03-05,2023-03-05 22:52:00,2023-03-05 23:05:00,13,4,Paid,Weekend,Sunday,1,22
S0003050,U00207,2023-02-07,2023-02-07 18:08:00,2023-02-07 18:42:00,34,1,Paid,Weekday,Tuesday,0,18
S0003051,U00207,2023-04-30,2023-04-30 02:15:00,2023-04-30 02:47:00,32,6,Paid,Weekend,Sunday,1,2
S0003052,U00207,2023-05-02,2023-05-02 18:51:00,2023-05-02 19:07:00,16,7,Referral,Weekday,Tuesday,0,18
S0003053,U00207,2023-05-08,2023-05-08 22:51:00,2023-05-08 23:01:00,10,1,Organic,Weekday,Monday,0,22
S0003054,U00207,2023-02-19,2023-02-19 18:19:00,2023-02-19 18:40:00,21,4,Referral,Weekend,Sunday,1,18
S0003055,U00207,2023-03-05,2023-03-05 18:23:00,2023-03-05 18:43:00,20,3,Referral,Weekend,Sunday,1,18
S0003056,U00207,2023-04-16,2023-04-16 14:31:00,2023-04-16 15:18:00,47,5,Organic,Weekend,Sunday,1,14
S0003057,U00207,2023-05-25,2023-05-25 23:34:00,2023-05-25 23:35:00,1,3,Paid,Weekday,Thursday,0,23
S0003058,U00208,2023-09-18,2023-09-18 19:45:00,2023-09-18 19:51:00,6,3,Organic,Weekday,Monday,0,19
S0003059,U00208,2023-08-23,2023-08-23 15:20:00,2023-08-23 16:05:00,45,12,Organic,Weekday,Wednesday,0,15
S0003060,U00208,2023-07-23,2023-07-23 03:03:00,2023-07-23 03:26:00,23,10,Referral,Weekend,Sunday,1,3
S0003061,U00208,2023-10-22,2023-10-22 13:00:00,2023-10-22 13:01:00,1,11,Organic,Weekend,Sunday,1,13
S0003062,U00208,2023-11-11,2023-11-11 06:57:00,2023-11-11 07:04:00,7,1,Referral,Weekend,Saturday,1,6
S0003063,U00208,2023-09-14,2023-09-14 05:33:00,2023-09-14 05:38:00,5,3,Organic,Weekday,Thursday,0,5
S0003064,U00208,2023-08-07,2023-08-07 03:50:00,2023-08-07 03:55:00,5,2,Paid,Weekday,Monday,0,3
S0003065,U00208,2023-07-22,2023-07-22 13:22:00,2023-07-22 13:24:00,2,2,Referral,Weekend,Saturday,1,13
S0003066,U00208,2023-08-14,2023-08-14 05:53:00,2023-08-14 06:09:00,16,3,Organic,Weekday,Monday,0,5
S0003067,U00208,2023-10-18,2023-10-18 19:43:00,2023-10-18 19:51:00,8,7,Organic,Weekday,Wednesday,0,19
S0003069,U00208,2023-08-10,2023-08-10 00:04:00,2023-08-10 00:12:00,8,7,Paid,Weekday,Thursday,0,0
S0003070,U00208,2023-09-16,2023-09-16 14:48:00,2023-09-16 14:51:00,3,1,Organic,Weekend,Saturday,1,14
S0003071,U00208,2023-09-22,2023-09-22 21:33:00,2023-09-22 21:41:00,8,9,Referral,Weekday,Friday,0,21
S0003072,U00208,2023-09-18,2023-09-18 13:11:00,2023-09-18 13:16:00,5,1,Paid,Weekday,Monday,0,13
S0003073,U00209,2023-02-04,2023-02-04 12:43:00,2023-02-04 13:03:00,20,2,Organic,Weekend,Saturday,1,12
S0003074,U00209,2023-05-08,2023-05-08 08:01:00,2023-05-08 08:17:00,16,4,Paid,Weekday,Monday,0,8
S0003075,U00209,2023-04-04,2023-04-04 08:19:00,2023-04-04 08:40:00,21,2,Referral,Weekday,Tuesday,0,8
S0003076,U00209,2023-04-17,2023-04-17 01:37:00,2023-04-17 02:16:00,39,2,Referral,Weekday,Monday,0,1
S0003077,U00209,2023-04-03,2023-04-03 04:43:00,2023-04-03 05:06:00,23,1,Referral,Weekday,Monday,0,4
S0003078,U00209,2023-02-20,2023-02-20 23:05:00,2023-02-20 23:14:00,9,3,Organic,Weekday,Monday,0,23
S0003079,U00209,2023-04-14,2023-04-14 00:34:00,2023-04-14 00:49:00,15,1,Organic,Weekday,Friday,0,0
S0003080,U00209,2023-01-11,2023-01-11 12:37:00,2023-01-11 13:08:00,31,2,Paid,Weekday,Wednesday,0,12
S0003081,U00209,2023-04-16,2023-04-16 20:04:00,2023-04-16 20:26:00,22,9,Paid,Weekend,Sunday,1,20
S0003082,U00209,2023-01-13,2023-01-13 23:31:00,2023-01-13 23:47:00,16,7,Referral,Weekday,Friday,0,23
S0003083,U00210,2023-10-21,2023-10-21 14:24:00,2023-10-21 14:57:00,33,2,Referral,Weekend,Saturday,1,14
S0003084,U00210,2023-10-22,2023-10-22 12:39:00,2023-10-22 12:55:00,16,7,Organic,Weekend,Sunday,1,12
S0003086,U00210,2023-11-10,2023-11-10 11:03:00,2023-11-10 11:15:00,12,9,Referral,Weekday,Friday,0,11
S0003087,U00210,2023-10-06,2023-10-06 21:06:00,2023-10-06 21:59:00,53,4,Organic,Weekday,Friday,0,21
S0003088,U00210,2023-10-19,2023-10-19 19:10:00,2023-10-19 19:31:00,21,12,Referral,Weekday,Thursday,0,19
S0003089,U00210,2023-09-27,2023-09-27 10:02:00,2023-09-27 10:04:00,2,2,Referral,Weekday,Wednesday,0,10
S0003090,U00210,2023-11-13,2023-11-13 19:16:00,2023-11-13 19:40:00,24,9,Referral,Weekday,Monday,0,19
S0003091,U00210,2023-10-30,2023-10-30 00:31:00,2023-10-30 01:09:00,38,3,Referral,Weekday,Monday,0,0
S0003092,U00210,2023-11-12,2023-11-12 17:45:00,2023-11-12 17:46:00,1,3,Paid,Weekend,Sunday,1,17
S0003093,U00210,2023-11-08,2023-11-08 23:16:00,2023-11-08 23:21:00,5,2,Referral,Weekday,Wednesday,0,23
S0003094,U00210,2023-09-11,2023-09-11 12:25:00,2023-09-11 12:54:00,29,1,Paid,Weekday,Monday,0,12
S0003095,U00210,2023-09-25,2023-09-25 12:23:00,2023-09-25 12:58:00,35,3,Paid,Weekday,Monday,0,12
S0003096,U00210,2023-12-25,2023-12-25 12:52:00,2023-12-25 13:10:00,18,1,Organic,Weekday,Monday,0,12
S0003097,U00210,2023-09-04,2023-09-04 02:58:00,2023-09-04 03:06:00,8,1,Paid,Weekday,Monday,0,2
S0003098,U00210,2023-10-30,2023-10-30 21:32:00,2023-10-30 22:37:00,65,9,Organic,Weekday,Monday,0,21
S0003099,U00210,2023-10-20,2023-10-20 00:30:00,2023-10-20 00:42:00,12,2,Organic,Weekday,Friday,0,0
S0003100,U00211,2023-09-07,2023-09-07 19:30:00,2023-09-07 19:33:00,3,5,Organic,Weekday,Thursday,0,19
S0003101,U00211,2023-09-10,2023-09-10 15:44:00,2023-09-10 16:41:00,57,1,Organic,Weekend,Sunday,1,15
S0003102,U00211,2023-07-30,2023-07-30 16:36:00,2023-07-30 16:41:00,5,14,Referral,Weekend,Sunday,1,16
S0003103,U00211,2023-09-05,2023-09-05 04:42:00,2023-09-05 04:45:00,3,1,Organic,Weekday,Tuesday,0,4
S0003104,U00211,2023-09-10,2023-09-10 02:32:00,2023-09-10 02:48:00,16,10,Referral,Weekend,Sunday,1,2
S0003105,U00211,2023-08-11,2023-08-11 04:56:00,2023-08-11 05:08:00,12,27,Referral,Weekday,Friday,0,4
S0003106,U00211,2023-07-23,2023-07-23 04:42:00,2023-07-23 05:04:00,22,1,Organic,Weekend,Sunday,1,4
S0003107,U00211,2023-08-18,2023-08-18 16:17:00,2023-08-18 17:55:00,98,3,Paid,Weekday,Friday,0,16
S0003108,U00211,2023-06-08,2023-06-08 09:01:00,2023-06-08 09:07:00,6,5,Organic,Weekday,Thursday,0,9
S0003109,U00211,2023-06-15,2023-06-15 18:53:00,2023-06-15 19:00:00,7,1,Paid,Weekday,Thursday,0,18
S0003110,U00211,2023-09-16,2023-09-16 01:32:00,2023-09-16 01:33:00,1,3,Organic,Weekend,Saturday,1,1
S0003111,U00211,2023-06-02,2023-06-02 19:43:00,2023-06-02 20:19:00,36,5,Paid,Weekday,Friday,0,19
S0003113,U00211,2023-06-08,2023-06-08 02:09:00,2023-06-08 02:15:00,6,1,Referral,Weekday,Thursday,0,2
S0003114,U00211,2023-09-25,2023-09-25 11:40:00,2023-09-25 11:43:00,3,2,Paid,Weekday,Monday,0,11
S0003115,U00211,2023-06-23,2023-06-23 07:12:00,2023-06-23 07:43:00,31,12,Paid,Weekday,Friday,0,7
S0003116,U00211,2023-06-24,2023-06-24 17:10:00,2023-06-24 18:23:00,73,2,Paid,Weekend,Saturday,1,17
S0003117,U00211,2023-09-23,2023-09-23 09:33:00,2023-09-23 23:33:00,840,2,Referral,Weekend,Saturday,1,9
S0003118,U00211,2023-08-24,2023-08-24 17:38:00,2023-08-24 17:40:00,2,11,Referral,Weekday,Thursday,0,17
S0003119,U00211,2023-07-29,2023-07-29 08:12:00,2023-07-29 08:32:00,20,1,Organic,Weekend,Saturday,1,8
S0003120,U00211,2023-07-21,2023-07-21 18:30:00,2023-07-21 18:41:00,11,2,Paid,Weekday,Friday,0,18
S0003121,U00211,2023-06-02,2023-06-02 16:26:00,2023-06-02 16:52:00,26,4,Referral,Weekday,Friday,0,16
S0003122,U00212,2023-12-24,2023-12-24 23:49:00,2023-12-25 00:02:00,13,2,Organic,Weekend,Sunday,1,23
S0003123,U00212,2023-12-15,2023-12-15 12:41:00,2023-12-15 13:07:00,26,11,Paid,Weekday,Friday,0,12
S0003124,U00212,2024-01-24,2024-01-24 03:43:00,2024-01-24 04:38:00,55,9,Paid,Weekday,Wednesday,0,3
S0003125,U00212,2023-10-26,2023-10-26 14:35:00,2023-10-26 15:13:00,38,4,Referral,Weekday,Thursday,0,14
S0003126,U00212,2023-11-18,2023-11-18 07:45:00,2023-11-18 08:19:00,34,2,Paid,Weekend,Saturday,1,7
S0003127,U00212,2023-10-09,2023-10-09 19:26:00,2023-10-09 19:36:00,10,2,Paid,Weekday,Monday,0,19
S0003128,U00212,2023-10-12,2023-10-12 14:41:00,2023-10-12 14:53:00,12,2,Organic,Weekday,Thursday,0,14
S0003129,U00212,2023-12-03,2023-12-03 08:45:00,2023-12-03 09:50:00,65,2,Referral,Weekend,Sunday,1,8
S0003130,U00212,2023-10-14,2023-10-14 17:12:00,2023-10-14 17:14:00,2,4,Referral,Weekend,Saturday,1,17
S0003131,U00212,2023-11-13,2023-11-13 23:51:00,2023-11-13 23:52:00,1,1,Organic,Weekday,Monday,0,23
S0003132,U00212,2024-01-13,2024-01-13 19:22:00,2024-01-13 19:26:00,4,4,Referral,Weekend,Saturday,1,19
S0003133,U00212,2023-12-15,2023-12-15 07:16:00,2023-12-15 07:27:00,11,9,Organic,Weekday,Friday,0,7
S0003134,U00212,2023-12-18,2023-12-18 08:46:00,2023-12-18 09:12:00,26,3,Organic,Weekday,Monday,0,8
S0003135,U00213,2023-06-14,2023-06-14 03:00:00,2023-06-14 03:29:00,29,1,Referral,Weekday,Wednesday,0,3
S0003136,U00213,2023-08-19,2023-08-19 04:49:00,2023-08-19 04:50:00,1,8,Paid,Weekend,Saturday,1,4
S0003137,U00213,2023-08-04,2023-08-04 18:22:00,2023-08-04 18:34:00,12,1,Referral,Weekday,Friday,0,18
S0003138,U00213,2023-07-31,2023-07-31 02:24:00,2023-07-31 02:29:00,5,14,Organic,Weekday,Monday,0,2
S0003139,U00213,2023-06-07,2023-06-07 19:09:00,2023-06-07 19:48:00,39,7,Referral,Weekday,Wednesday,0,19
S0003140,U00213,2023-05-16,2023-05-16 02:20:00,2023-05-16 02:33:00,13,4,Referral,Weekday,Tuesday,0,2
S0003141,U00213,2023-06-08,2023-06-08 14:56:00,2023-06-08 16:09:00,73,17,Organic,Weekday,Thursday,0,14
S0003142,U00213,2023-06-05,2023-06-05 05:10:00,2023-06-05 05:14:00,4,9,Paid,Weekday,Monday,0,5
S0003143,U00213,2023-07-01,2023-07-01 14:51:00,2023-07-01 14:55:00,4,2,Organic,Weekend,Saturday,1,14
S0003144,U00213,2023-07-07,2023-07-07 18:42:00,2023-07-07 19:04:00,22,3,Paid,Weekday,Friday,0,18
S0003145,U00213,2023-08-15,2023-08-15 10:13:00,2023-08-15 11:06:00,53,1,Referral,Weekday,Tuesday,0,10
S0003146,U00213,2023-05-31,2023-05-31 06:02:00,2023-05-31 06:16:00,14,13,Referral,Weekday,Wednesday,0,6
S0003147,U00213,2023-08-09,2023-08-09 10:10:00,2023-08-09 10:56:00,46,1,Organic,Weekday,Wednesday,0,10
S0003148,U00214,2023-07-01,2023-07-01 11:24:00,2023-07-01 11:27:00,3,18,Paid,Weekend,Saturday,1,11
S0003149,U00214,2023-08-18,2023-08-18 01:42:00,2023-08-18 02:31:00,49,1,Paid,Weekday,Friday,0,1
S0003150,U00214,2023-07-04,2023-07-04 02:43:00,2023-07-04 02:45:00,2,1,Organic,Weekday,Tuesday,0,2
S0003152,U00214,2023-07-28,2023-07-28 11:22:00,2023-07-28 11:32:00,10,3,Organic,Weekday,Friday,0,11
S0003153,U00214,2023-07-22,2023-07-22 21:28:00,2023-07-22 21:46:00,18,1,Referral,Weekend,Saturday,1,21
S0003154,U00214,2023-08-04,2023-08-04 03:28:00,2023-08-04 03:33:00,5,14,Organic,Weekday,Friday,0,3
S0003155,U00214,2023-06-01,2023-06-01 15:47:00,2023-06-01 16:34:00,47,8,Organic,Weekday,Thursday,0,15
S0003156,U00214,2023-08-04,2023-08-04 23:26:00,2023-08-04 23:27:00,1,2,Paid,Weekday,Friday,0,23
S0003157,U00214,2023-08-18,2023-08-18 15:11:00,2023-08-18 15:30:00,19,2,Referral,Weekday,Friday,0,15
S0003158,U00214,2023-06-11,2023-06-11 05:44:00,2023-06-11 06:32:00,48,6,Referral,Weekend,Sunday,1,5
S0003159,U00214,2023-07-06,2023-07-06 07:58:00,2023-07-06 07:59:00,1,12,Paid,Weekday,Thursday,0,7
S0003160,U00214,2023-08-17,2023-08-17 02:50:00,2023-08-17 03:53:00,63,1,Organic,Weekday,Thursday,0,2
S0003161,U00215,2023-04-10,2023-04-10 04:36:00,2023-04-10 04:45:00,9,1,Referral,Weekday,Monday,0,4
S0003162,U00215,2023-03-01,2023-03-01 02:01:00,2023-03-01 02:18:00,17,16,Referral,Weekday,Wednesday,0,2
S0003163,U00215,2023-05-12,2023-05-12 01:43:00,2023-05-12 01:56:00,13,1,Organic,Weekday,Friday,0,1
S0003164,U00215,2023-05-05,2023-05-05 06:14:00,2023-05-05 06:33:00,19,3,Referral,Weekday,Friday,0,6
S0003165,U00215,2023-04-12,2023-04-12 23:25:00,2023-04-13 00:03:00,38,3,Referral,Weekday,Wednesday,0,23
S0003166,U00215,2023-02-27,2023-02-27 01:05:00,2023-02-27 01:09:00,4,2,Paid,Weekday,Monday,0,1
S0003167,U00215,2023-01-27,2023-01-27 15:07:00,2023-01-27 15:36:00,29,2,Paid,Weekday,Friday,0,15
S0003168,U00215,2023-04-01,2023-04-01 18:47:00,2023-04-01 19:16:00,29,2,Referral,Weekend,Saturday,1,18
S0003169,U00215,2023-03-31,2023-03-31 23:00:00,2023-03-31 23:07:00,7,4,Organic,Weekday,Friday,0,23
S0003170,U00215,2023-04-10,2023-04-10 02:14:00,2023-04-10 03:11:00,57,14,Paid,Weekday,Monday,0,2
S0003171,U00215,2023-04-11,2023-04-11 21:13:00,2023-04-11 21:17:00,4,3,Referral,Weekday,Tuesday,0,21
S0003172,U00215,2023-01-16,2023-01-16 06:56:00,2023-01-16 06:59:00,3,4,Organic,Weekday,Monday,0,6
S0003173,U00215,2023-02-19,2023-02-19 11:53:00,2023-02-19 12:05:00,12,12,Organic,Weekend,Sunday,1,11
S0003174,U00215,2023-03-10,2023-03-10 01:33:00,2023-03-10 02:26:00,53,3,Paid,Weekday,Friday,0,1
S0003175,U00215,2023-01-23,2023-01-23 02:27:00,2023-01-23 02:40:00,13,12,Organic,Weekday,Monday,0,2
S0003176,U00216,2023-08-24,2023-08-24 22:19:00,2023-08-24 22:26:00,7,3,Organic,Weekday,Thursday,0,22
S0003177,U00216,2023-10-04,2023-10-04 12:15:00,2023-10-04 12:20:00,5,2,Paid,Weekday,Wednesday,0,12
S0003178,U00216,2023-10-22,2023-10-22 19:21:00,2023-10-22 19:22:00,1,6,Paid,Weekend,Sunday,1,19
S0003179,U00216,2023-08-05,2023-08-05 01:08:00,2023-08-05 01:14:00,6,1,Referral,Weekend,Saturday,1,1
S0003181,U00216,2023-09-19,2023-09-19 18:41:00,2023-09-19 19:19:00,38,4,Referral,Weekday,Tuesday,0,18
S0003182,U00216,2023-09-21,2023-09-21 16:17:00,2023-09-21 16:27:00,10,20,Organic,Weekday,Thursday,0,16
S0003183,U00216,2023-09-26,2023-09-26 17:05:00,2023-09-26 17:09:00,4,2,Referral,Weekday,Tuesday,0,17
S0003184,U00216,2023-11-17,2023-11-17 07:26:00,2023-11-17 07:32:00,6,1,Paid,Weekday,Friday,0,7
S0003185,U00216,2023-09-04,2023-09-04 19:49:00,2023-09-04 19:58:00,9,13,Organic,Weekday,Monday,0,19
S0003186,U00216,2023-07-29,2023-07-29 00:05:00,2023-07-29 00:24:00,19,3,Organic,Weekend,Saturday,1,0
S0003187,U00216,2023-09-07,2023-09-07 11:11:00,2023-09-08 05:11:00,1080,1,Paid,Weekday,Thursday,0,11
S0003188,U00216,2023-11-10,2023-11-10 00:22:00,2023-11-10 00:26:00,4,5,Paid,Weekday,Friday,0,0
S0003189,U00216,2023-09-05,2023-09-05 08:42:00,2023-09-05 09:01:00,19,1,Paid,Weekday,Tuesday,0,8
S0003190,U00216,2023-08-09,2023-08-09 15:40:00,2023-08-09 15:50:00,10,6,Organic,Weekday,Wednesday,0,15
S0003191,U00216,2023-10-15,2023-10-15 06:22:00,2023-10-15 06:45:00,23,6,Organic,Weekend,Sunday,1,6
S0003192,U00216,2023-08-24,2023-08-24 07:33:00,2023-08-24 07:40:00,7,1,Organic,Weekday,Thursday,0,7
S0003193,U00216,2023-07-28,2023-07-28 01:05:00,2023-07-28 01:16:00,11,1,Paid,Weekday,Friday,0,1
S0003194,U00216,2023-11-11,2023-11-11 23:06:00,2023-11-12 00:04:00,58,4,Referral,Weekend,Saturday,1,23
S0003195,U00217,2023-06-12,2023-06-12 18:27:00,2023-06-12 18:40:00,13,2,Paid,Weekday,Monday,0,18
S0003196,U00217,2023-04-07,2023-04-07 00:28:00,2023-04-07 01:01:00,33,11,Organic,Weekday,Friday,0,0
S0003197,U00217,2023-04-25,2023-04-25 13:24:00,2023-04-25 13:46:00,22,1,Referral,Weekday,Tuesday,0,13
S0003198,U00217,2023-07-03,2023-07-03 00:13:00,2023-07-03 00:29:00,16,8,Paid,Weekday,Monday,0,0
