user_id,signup_month,last_active_date,last_active_missing,total_sessions,active_months,has_sessions,churned,churn_date,customer_lifetime_days
U01794,2023-05-01,2023-09-20 05:12:00,0,18,5,1,1,2023-09-02,142
U01795,2023-10-01,2024-02-12 20:36:00,0,18,5,1,0,,134
U01796,2023-09-01,2024-01-23 15:09:00,0,13,5,1,1,2023-12-09,144
U01797,2023-10-01,2024-01-26 04:05:00,0,17,4,1,0,,117
U01798,2023-06-01,2023-10-22 18:12:00,0,10,5,1,0,,143
U01799,2023-03-01,2023-07-21 15:46:00,0,15,4,1,0,,142
U01800,2023-09-01,2024-01-20 03:15:00,0,11,5,1,0,,141
U01801,2023-01-01,2023-05-04 09:19:00,0,16,5,1,0,,123
U01802,2023-04-01,2023-07-30 23:29:00,0,16,3,1,1,2023-06-09,120
U01803,2023-02-01,2023-06-01 02:03:00,0,13,4,1,0,,120
U01804,2023-05-01,2023-08-22 02:50:00,0,10,4,1,0,,113
U01805,2023-05-01,2023-09-03 02:43:00,0,16,5,1,0,,125
U01806,2023-08-01,2023-12-27 22:19:00,0,23,4,1,1,2023-10-09,148
U01807,2023-07-01,2023-11-04 16:36:00,0,12,5,1,1,2023-10-08,126
U01808,2023-08-01,2023-11-22 08:49:00,0,15,4,1,0,,113
U01809,2023-07-01,2023-11-05 00:50:00,0,13,4,1,0,,127
U01810,2023-05-01,2023-09-13 12:48:00,0,20,5,1,0,,135
U01811,2023-10-01,2024-02-13 01:38:00,0,14,5,1,1,2024-01-01,135
U01812,2023-04-01,2023-08-24 05:29:00,0,17,5,1,0,,145
U01813,2023-05-01,2023-09-11 10:45:00,0,17,5,1,1,2023-07-24,133
U01814,2023-08-01,2023-12-06 00:13:00,0,18,5,1,0,,127
U01815,2023-03-01,2023-07-07 11:31:00,0,18,5,1,0,,128
U01816,2023-01-01,2023-04-30 18:52:00,0,15,4,1,0,,119
U01817,2023-09-01,2024-01-07 15:12:00,0,12,3,1,0,,128
U01818,2023-09-01,2024-01-10 14:02:00,0,13,4,1,0,,131
U01819,2023-06-01,2023-10-06 14:29:00,0,13,5,1,0,,127
U01820,2023-05-01,2023-08-29 18:31:00,0,16,4,1,0,,120
U01821,2023-01-01,2023-05-04 12:10:00,0,9,3,1,0,,123
U01822,2023-03-01,2023-07-19 21:44:00,0,18,4,1,0,,140
U01823,2023-05-01,2023-08-29 21:56:00,0,15,4,1,1,2023-08-23,120
U01824,2023-02-01,2023-06-11 23:00:00,0,17,5,1,0,,130
U01825,2023-06-01,2023-10-16 23:32:00,0,22,4,1,0,,137
U01826,2023-07-01,2023-10-22 21:57:00,0,16,4,1,0,,113
U01827,2023-05-01,2023-09-02 21:49:00,0,15,5,1,0,,124
U01828,2023-07-01,2023-11-27 14:17:00,0,27,4,1,0,,149
U01829,2023-04-01,2023-07-26 13:01:00,0,13,4,1,0,,116
U01830,2023-10-01,2024-01-30 17:16:00,0,10,4,1,0,,121
U01831,2023-07-01,2023-10-18 05:31:00,0,15,4,1,0,,109
U01832,2023-09-01,2024-01-14 03:31:00,0,21,5,1,0,,135
U01833,2023-08-01,2023-12-11 21:39:00,0,21,5,1,0,,132
U01834,2023-05-01,2023-09-24 18:27:00,0,14,5,1,1,2023-06-11,146
U01835,2023-03-01,2023-07-05 20:27:00,0,16,5,1,0,,126
U01836,2023-06-01,2023-10-01 01:56:00,0,12,5,1,1,2023-10-17,122
U01837,2023-10-01,2024-02-17 23:12:00,0,13,4,1,0,,139
U01838,2023-02-01,2023-06-07 12:28:00,0,19,5,1,1,2023-03-28,126
U01839,2023-04-01,2023-08-19 18:14:00,0,16,5,1,0,,140
U01840,2023-05-01,2023-09-27 03:40:00,0,23,4,1,0,,149
U01841,2023-07-01,2023-11-16 10:55:00,0,20,5,1,0,,138
U01842,2023-07-01,2023-11-02 09:10:00,0,16,5,1,0,,124
U01843,2023-08-01,2023-12-14 09:58:00,0,15,5,1,1,2023-10-20,135
U01844,2023-04-01,2023-08-03 12:47:00,0,8,5,1,1,2023-07-01,124
U01845,2023-05-01,2023-08-25 19:19:00,0,15,4,1,0,,116
U01846,2023-02-01,2023-06-07 12:58:00,0,15,5,1,0,,126
U01847,2023-07-01,2023-11-16 10:30:00,0,14,5,1,0,,138
U01848,2023-02-01,2023-05-30 20:15:00,0,14,4,1,0,,118
U01849,2023-01-01,2023-05-25 23:54:00,0,14,3,1,1,2023-04-16,144
U01850,2023-09-01,2024-01-23 03:30:00,0,12,4,1,0,,144
U01851,2023-05-01,2023-08-20 04:32:00,0,12,4,1,0,,111
U01852,2023-02-01,2023-06-08 18:16:00,0,15,5,1,0,,127
U01853,2023-04-01,2023-08-13 11:46:00,0,13,5,1,1,2023-06-23,134
U01854,2023-05-01,2023-09-14 16:37:00,0,16,5,1,1,2023-09-02,136
U01855,2023-03-01,2023-07-01 05:45:00,0,19,5,1,0,,122
U01856,2023-03-01,2023-07-26 17:29:00,0,12,3,1,1,2023-06-14,147
U01857,2023-07-01,2023-10-28 03:26:00,0,20,4,1,0,,119
U01858,2023-08-01,2023-12-19 22:59:00,0,17,5,1,0,,140
U01859,2023-10-01,2024-01-10 01:03:00,0,9,4,1,0,,101
U01860,2023-10-01,2024-01-08 20:41:00,0,12,4,1,1,2023-11-30,99
U01861,2023-08-01,2023-12-16 17:25:00,0,16,5,1,1,2023-11-20,137
U01862,2023-09-01,2024-01-22 02:46:00,0,20,5,1,0,,143
U01863,2023-06-01,2023-10-14 08:17:00,0,11,4,1,0,,135
U01864,2023-04-01,2023-08-22 12:15:00,0,15,4,1,0,,143
U01865,2023-06-01,2023-10-04 08:12:00,0,20,5,1,0,,125
U01866,2023-05-01,2023-09-07 23:03:00,0,17,4,1,1,2023-06-06,129
U01867,2023-01-01,2023-04-26 07:05:00,0,14,4,1,1,2023-04-20,115
U01868,2023-03-01,2023-07-05 08:43:00,0,13,5,1,0,,126
U01869,2023-08-01,2023-12-19 18:20:00,0,14,4,1,0,,140
U01870,2023-09-01,2023-12-29 21:48:00,0,15,4,1,0,,119
U01871,2023-01-01,2023-04-16 14:52:00,0,10,4,1,1,2023-02-06,105
U01872,2023-04-01,2023-08-17 01:03:00,0,11,5,1,1,2023-07-03,138
U01873,2023-07-01,2023-10-25 18:50:00,0,13,3,1,0,,116
U01874,2023-10-01,2024-01-26 23:36:00,0,13,4,1,1,2023-11-18,117
U01875,2023-05-01,2023-08-16 15:37:00,0,8,4,1,0,,107
U01876,2023-07-01,2023-11-16 21:02:00,0,24,4,1,0,,138
U01877,2023-05-01,2023-09-10 04:12:00,0,14,5,1,0,,132
U01878,2023-05-01,2023-08-19 02:20:00,0,12,4,1,0,,110
U01879,2023-05-01,2023-09-13 02:10:00,0,10,4,1,0,,135
U01880,2023-09-01,2024-01-28 13:40:00,0,28,4,1,0,,149
U01881,2023-04-01,2023-07-21 12:54:00,0,18,4,1,0,,111
U01882,2023-03-01,2023-07-03 16:10:00,0,21,5,1,0,,124
U01883,2023-08-01,2023-12-13 07:46:00,0,14,5,1,0,,134
U01884,2023-05-01,2023-09-15 16:15:00,0,7,4,1,0,,137
U01885,2023-04-01,2023-08-03 17:37:00,0,11,4,1,0,,124
U01886,2023-03-01,2023-07-09 07:34:00,0,14,5,1,0,,130
U01887,2023-01-01,2023-05-08 03:21:00,0,19,5,1,0,,127
U01888,2023-05-01,2023-09-12 09:01:00,0,14,4,1,0,,134
U01889,2023-08-01,2023-12-08 21:12:00,0,14,5,1,0,,129
U01890,2023-02-01,2023-06-03 07:50:00,0,12,5,1,0,,122
U01891,2023-09-01,2024-01-06 08:57:00,0,11,5,1,1,2023-10-14,127
U01892,2023-08-01,2023-12-02 14:32:00,0,18,5,1,0,,123
U01893,2023-07-01,2023-10-23 09:06:00,0,22,4,1,1,2023-11-05,114
U01894,2023-01-01,2023-05-11 21:36:00,0,11,4,1,1,2023-03-19,130
U01895,2023-03-01,2023-07-10 20:48:00,0,12,5,1,0,,131
U01896,2023-07-01,2023-11-07 21:41:00,0,14,5,1,0,,129
U01897,2023-08-01,2023-12-18 03:15:00,0,13,4,1,0,,139
U01898,2023-05-01,2023-08-29 01:40:00,0,11,4,1,1,2023-05-28,120
U01899,2023-03-01,2023-06-17 07:39:00,0,14,4,1,1,2023-04-06,108
U01900,2023-08-01,2023-12-04 16:38:00,0,13,5,1,1,2023-11-05,125
U01901,2023-01-01,2023-05-10 05:06:00,0,13,4,1,0,,129
U01902,2023-02-01,2023-06-10 19:30:00,0,22,5,1,0,,129
U01903,2023-04-01,2023-07-26 07:50:00,0,21,4,1,1,2023-07-31,116
U01904,2023-06-01,2023-10-07 17:40:00,0,20,5,1,1,2023-09-25,128
U01905,2023-01-01,2023-05-19 22:14:00,0,15,4,1,0,,138
U01906,2023-03-01,2023-06-30 04:06:00,0,9,4,1,1,2023-06-27,121
U01907,2023-06-01,2023-09-20 05:48:00,0,18,4,1,0,,111
U01908,2023-01-01,2023-05-27 12:12:00,0,18,5,1,1,2023-04-26,146
U01909,2023-05-01,2023-08-23 10:49:00,0,18,4,1,1,2023-07-08,114
U01910,2023-01-01,2023-04-17 23:11:00,0,14,4,1,1,2023-02-01,106
U01911,2023-10-01,2024-02-22 09:49:00,0,14,5,1,0,,144
U01912,2023-05-01,2023-09-02 08:10:00,0,11,5,1,0,,124
U01913,2023-10-01,2024-02-22 06:10:00,0,13,5,1,0,,144
U01914,2023-03-01,2023-07-12 16:42:00,0,14,4,1,0,,133
U01915,2023-05-01,2023-09-02 18:27:00,0,8,3,1,0,,124
U01916,2023-02-01,2023-06-03 04:34:00,0,19,5,1,0,,122
U01917,2023-01-01,2023-05-10 21:07:00,0,12,4,1,0,,129
U01918,2023-03-01,2023-07-16 12:46:00,0,18,5,1,1,2023-07-06,137
U01919,2023-03-01,2023-07-02 05:10:00,0,13,5,1,0,,123
U01920,2023-06-01,2023-10-05 14:26:00,0,19,4,1,0,,126
U01921,2023-06-01,2023-10-22 17:45:00,0,15,4,1,0,,143
U01922,2023-04-01,2023-07-22 15:47:00,0,15,4,1,1,2023-06-18,112
U01923,2023-07-01,2023-11-06 17:43:00,0,14,5,1,1,2023-10-26,128
U01924,2023-03-01,2023-07-02 14:41:00,0,15,5,1,1,2023-04-03,123
U01925,2023-09-01,2023-12-28 06:44:00,0,21,4,1,1,2024-01-04,118
U01926,2023-05-01,2023-09-23 13:44:00,0,16,4,1,0,,145
U01927,2023-09-01,2024-01-02 01:04:00,0,18,5,1,0,,123
U01928,2023-04-01,2023-08-04 10:18:00,0,14,5,1,0,,125
U01929,2023-06-01,2023-10-12 10:03:00,0,15,5,1,0,,133
U01930,2023-10-01,2024-02-01 20:08:00,0,14,5,1,0,,123
U01931,2023-09-01,2024-01-20 14:09:00,0,12,5,1,0,,141
U01932,2023-06-01,2023-09-13 23:49:00,0,15,4,1,0,,104
U01933,2023-07-01,2023-10-26 03:13:00,0,14,3,1,0,,117
U01934,2023-09-01,2024-01-07 13:27:00,0,13,5,1,1,2023-10-03,128
U01935,2023-04-01,2023-07-30 03:36:00,0,6,4,1,0,,120
U01936,2023-07-01,2023-11-01 06:19:00,0,17,5,1,0,,123
U01937,2023-06-01,2023-10-10 03:46:00,0,17,4,1,0,,131
U01938,2023-10-01,2024-01-15 20:57:00,0,14,4,1,0,,106
U01939,2023-09-01,2024-01-12 17:41:00,0,10,4,1,0,,133
U01940,2023-03-01,2023-07-18 07:32:00,0,18,5,1,0,,139
U01941,2023-06-01,2023-10-08 15:03:00,0,17,5,1,0,,129
U01942,2023-06-01,2023-10-04 16:58:00,0,14,5,1,0,,125
U01943,2023-09-01,2024-01-21 22:02:00,0,11,3,1,1,2024-01-18,142
U01944,2023-03-01,2023-07-03 10:30:00,0,17,5,1,0,,124
U01945,2023-04-01,2023-08-05 21:11:00,0,9,5,1,0,,126
U01946,2023-04-01,2023-08-06 18:17:00,0,20,5,1,1,2023-06-15,127
U01947,2023-10-01,2024-02-12 02:09:00,0,12,4,1,0,,134
U01948,2023-09-01,2023-12-25 00:40:00,0,15,4,1,0,,115
U01949,2023-05-01,2023-08-27 13:42:00,0,13,4,1,0,,118
U01950,2023-04-01,2023-08-20 01:41:00,0,17,5,1,0,,141
U01951,2023-02-01,2023-06-05 18:38:00,0,21,5,1,0,,124
U01952,2023-09-01,2023-12-19 14:28:00,0,15,4,1,0,,109
U01953,2023-02-01,2023-05-27 06:35:00,0,16,4,1,1,2023-04-08,115
U01954,2023-08-01,2023-11-26 08:32:00,0,15,4,1,0,,117
U01955,2023-01-01,2023-05-20 09:09:00,0,13,4,1,0,,139
U01956,2023-09-01,2024-01-22 13:19:00,0,5,2,1,0,,143
U01957,2023-02-01,2023-06-05 20:30:00,0,17,5,1,0,,124
U01958,2023-04-01,2023-07-21 18:23:00,0,18,3,1,0,,111
U01959,2023-02-01,2023-06-14 05:03:00,0,16,4,1,0,,133
U01960,2023-07-01,2023-11-03 05:28:00,0,17,5,1,1,2023-09-03,125
U01961,2023-09-01,2024-01-23 16:31:00,0,16,5,1,0,,144
U01962,2023-04-01,2023-07-08 12:40:00,0,17,4,1,0,,98
U01963,2023-10-01,2024-02-03 05:18:00,0,11,4,1,0,,125
U01964,2023-02-01,2023-06-12 02:24:00,0,11,5,1,0,,131
U01965,2023-08-01,2023-12-16 19:05:00,0,22,5,1,0,,137
U01966,2023-03-01,2023-07-19 20:12:00,0,17,5,1,0,,140
U01967,2023-07-01,2023-11-16 18:52:00,0,17,5,1,0,,138
U01968,2023-03-01,2023-07-14 13:06:00,0,9,5,1,1,2023-05-10,135
U01969,2023-08-01,2023-12-08 23:21:00,0,16,5,1,0,,129
U01970,2023-10-01,2024-02-04 17:23:00,0,18,5,1,0,,126
U01971,2023-07-01,2023-11-21 19:32:00,0,21,4,1,0,,143
U01972,2023-06-01,2023-10-13 13:02:00,0,15,5,1,1,2023-08-31,134
U01973,2023-10-01,2024-02-04 13:01:00,0,18,5,1,0,,126
U01974,2023-07-01,2023-10-21 13:09:00,0,13,4,1,0,,112
U01975,2023-05-01,2023-09-04 04:11:00,0,16,5,1,0,,126
U01976,2023-08-01,2023-10-27 04:59:00,0,10,3,1,0,,87
U01977,2023-01-01,2023-05-16 09:39:00,0,16,5,1,0,,135
U01978,2023-01-01,2023-05-06 14:46:00,0,16,5,1,0,,125
U01979,2023-06-01,2023-09-29 19:20:00,0,16,4,1,1,2023-06-23,120
U01980,2023-04-01,2023-08-12 09:41:00,0,15,4,1,0,,133
U01981,2023-01-01,2023-05-11 21:14:00,0,18,5,1,0,,130
U01982,2023-09-01,2024-01-17 04:18:00,0,20,5,1,0,,138
U01983,2023-10-01,2024-02-13 03:06:00,0,14,5,1,0,,135
U01984,2023-01-01,2023-03-27 05:45:00,0,10,2,1,1,2023-03-20,85
U01985,2023-03-01,2023-06-26 14:47:00,0,11,4,1,1,2023-07-09,117
U01986,2023-07-01,2023-11-01 14:53:00,0,18,5,1,0,,123
U01987,2023-04-01,2023-08-13 02:41:00,0,10,4,1,0,,134
U01988,2023-02-01,2023-06-16 12:03:00,0,15,4,1,0,,135
U01989,2023-10-01,2024-01-21 09:16:00,0,11,3,1,0,,112
U01990,2023-02-01,2023-06-03 04:14:00,0,14,5,1,0,,122
U01991,2023-03-01,2023-07-12 23:27:00,0,17,4,1,1,2023-07-11,133
U01992,2023-10-01,2024-02-08 19:26:00,0,14,5,1,1,2023-12-22,130
U01993,2023-06-01,2023-09-17 23:06:00,0,10,4,1,0,,108
U01994,2023-10-01,2024-02-12 21:14:00,0,19,5,1,1,2023-12-19,134
U01995,2023-01-01,2023-04-28 20:39:00,0,13,3,1,1,2023-03-21,117
U01996,2023-08-01,2023-11-30 12:26:00,0,18,4,1,0,,121
U01997,2023-04-01,2023-08-07 05:45:00,0,14,4,1,0,,128
U01998,2023-07-01,2023-11-02 22:35:00,0,12,4,1,0,,124
U01999,2023-09-01,2024-01-21 02:40:00,0,18,5,1,1,2024-01-01,142
U02000,2023-10-01,2024-01-30 18:18:00,0,10,3,1,1,2023-12-08,121
